seq,time,bid_price,bid_size,ask_price,ask_size
117,2025-09-13 20:43:09,115871.5,12.70027,115871.51,5.09784
118,2025-09-13 20:43:09,115871.5,12.70022,115871.51,5.09784
119,2025-09-13 20:43:09,115871.5,12.70022,115871.51,5.09394
120,2025-09-13 20:43:09,115871.5,12.70022,115871.51,5.09783
121,2025-09-13 20:43:09,115871.5,12.70027,115871.51,5.09783
122,2025-09-13 20:43:09,115871.5,12.70022,115871.51,5.09783
123,2025-09-13 20:43:09,115871.5,12.70027,115871.51,5.09783
124,2025-09-13 20:43:09,115871.5,12.70022,115871.51,5.09783
125,2025-09-13 20:43:09,115871.5,12.70027,115871.51,5.09783
126,2025-09-13 20:43:10,115871.5,12.70019,115871.51,5.09783
127,2025-09-13 20:43:10,115871.5,12.70019,115871.51,5.08926
128,2025-09-13 20:43:10,115871.5,12.70105,115871.51,5.08926
129,2025-09-13 20:43:10,115871.5,12.701,115871.51,5.08926
130,2025-09-13 20:43:10,115871.5,12.69661,115871.51,5.08926
131,2025-09-13 20:43:10,115871.5,12.69666,115871.51,5.08926
132,2025-09-13 20:43:10,115871.5,12.69661,115871.51,5.08926
133,2025-09-13 20:43:10,115871.5,12.69656,115871.51,5.08926
134,2025-09-13 20:43:10,115871.5,12.69656,115871.51,5.46006
135,2025-09-13 20:43:10,115871.5,12.69656,115871.51,5.08926
136,2025-09-13 20:43:10,115871.5,12.69656,115871.51,5.43448
137,2025-09-13 20:43:10,115871.5,12.69656,115871.51,5.69339
138,2025-09-13 20:43:10,115871.5,12.61026,115871.51,5.69339
139,2025-09-13 20:43:10,115871.5,12.56026,115871.51,5.69339
140,2025-09-13 20:43:11,115871.5,12.56026,115871.51,5.69242
141,2025-09-13 20:43:11,115871.5,12.56112,115871.51,5.69242
142,2025-09-13 20:43:11,115871.5,12.64742,115871.51,5.69242
143,2025-09-13 20:43:11,115871.5,12.64747,115871.51,5.69242
144,2025-09-13 20:43:11,115871.5,12.64752,115871.51,5.69242
145,2025-09-13 20:43:11,115871.5,12.64747,115871.51,5.69242
146,2025-09-13 20:43:11,115871.5,12.56117,115871.51,5.69242
147,2025-09-13 20:43:11,115871.5,12.52117,115871.51,5.69242
148,2025-09-13 20:43:11,115871.5,12.52117,115871.51,5.69237
149,2025-09-13 20:43:11,115871.5,12.52112,115871.51,5.69237
150,2025-09-13 20:43:11,115871.5,12.52107,115871.51,5.69237
151,2025-09-13 20:43:11,115871.5,12.52107,115871.51,5.69242
152,2025-09-13 20:43:11,115871.5,12.52107,115871.51,5.18612
153,2025-09-13 20:43:11,115871.5,12.52107,115871.51,5.69242
154,2025-09-13 20:43:11,115871.5,12.60737,115871.51,5.69242
155,2025-09-13 20:43:12,115871.5,12.62032,115871.51,5.69242
156,2025-09-13 20:43:12,115871.5,12.62037,115871.51,5.69242
157,2025-09-13 20:43:12,115871.5,12.62042,115871.51,5.69242
158,2025-09-13 20:43:12,115871.5,12.62042,115871.51,5.67398
159,2025-09-13 20:43:12,115871.5,12.62042,115871.51,5.67053
160,2025-09-13 20:43:12,115871.5,12.62042,115871.51,5.66708
161,2025-09-13 20:43:12,115871.5,12.62042,115871.51,5.16078
162,2025-09-13 20:43:12,115871.5,12.67042,115871.51,5.16078
163,2025-09-13 20:43:12,115871.5,12.67042,115871.51,5.66708
164,2025-09-13 20:43:12,115871.5,12.67042,115871.51,5.16078
165,2025-09-13 20:43:12,115871.5,12.67042,115871.51,5.66708
166,2025-09-13 20:43:12,115871.5,12.67042,115871.51,5.68552
167,2025-09-13 20:43:12,115871.5,12.67042,115871.51,5.68897
168,2025-09-13 20:43:12,115871.5,12.67042,115871.51,5.69242
169,2025-09-13 20:43:12,115871.5,12.67042,115871.51,5.18612
170,2025-09-13 20:43:12,115871.5,12.67042,115871.51,5.18223
171,2025-09-13 20:43:12,115871.5,12.67042,115871.51,5.18623
172,2025-09-13 20:43:12,115871.5,12.67042,115871.51,4.92732
173,2025-09-13 20:43:12,115871.5,12.67042,115871.51,5.43362
174,2025-09-13 20:43:12,115871.5,12.67042,115871.51,4.92732
175,2025-09-13 20:43:13,115871.5,12.67042,115871.51,4.92703
176,2025-09-13 20:43:13,115871.5,12.67042,115871.51,5.43333
177,2025-09-13 20:43:13,115871.5,12.67042,115871.51,4.92703
178,2025-09-13 20:43:13,115871.5,12.67042,115871.51,5.43333
179,2025-09-13 20:43:13,115871.5,12.67042,115871.51,4.92703
180,2025-09-13 20:43:13,115871.5,12.67042,115871.51,5.43333
181,2025-09-13 20:43:13,115871.5,12.67042,115871.51,4.92703
182,2025-09-13 20:43:13,115871.5,12.67042,115871.51,4.92656
183,2025-09-13 20:43:13,115871.5,12.67042,115871.51,4.92706
184,2025-09-13 20:43:13,115871.5,12.67042,115871.51,4.58184
185,2025-09-13 20:43:13,115871.5,12.67042,115871.51,5.08814
186,2025-09-13 20:43:13,115871.5,12.67037,115871.51,5.08814
187,2025-09-13 20:43:13,115871.5,12.67037,115871.51,5.088
188,2025-09-13 20:43:13,115871.5,12.67037,115871.51,4.5817
189,2025-09-13 20:43:13,115871.5,12.67037,115871.51,5.088
190,2025-09-13 20:43:13,115871.5,12.67037,115871.51,4.5817
191,2025-09-13 20:43:13,115871.5,12.67037,115871.51,4.57997
192,2025-09-13 20:43:14,115871.5,12.67037,115871.51,4.57962
193,2025-09-13 20:43:14,115871.5,12.67037,115871.51,5.08592
194,2025-09-13 20:43:14,115871.5,12.58407,115871.51,5.08592
195,2025-09-13 20:43:14,115871.5,12.58407,115871.51,5.08192
196,2025-09-13 20:43:14,115871.5,12.58407,115871.51,5.11294
197,2025-09-13 20:43:14,115871.5,12.58407,115871.51,4.60664
198,2025-09-13 20:43:14,115871.5,12.67037,115871.51,4.60664
199,2025-09-13 20:43:14,115871.5,12.67042,115871.51,4.60664
200,2025-09-13 20:43:14,115871.5,12.67037,115871.51,4.60664
201,2025-09-13 20:43:14,115871.5,12.67037,115871.51,5.11294
202,2025-09-13 20:43:14,115871.5,12.67011,115871.51,5.11294
203,2025-09-13 20:43:14,115871.5,12.67011,115871.51,4.60664
204,2025-09-13 20:43:14,115871.5,12.67011,115871.51,4.5882
205,2025-09-13 20:43:14,115871.5,12.67011,115871.51,4.58475
206,2025-09-13 20:43:14,115871.5,12.67011,115871.51,4.5813
207,2025-09-13 20:43:14,115871.5,12.67011,115871.51,4.14977
208,2025-09-13 20:43:14,115871.5,12.67011,115871.51,4.14938
209,2025-09-13 20:43:14,115871.5,12.67011,115871.51,4.14593
210,2025-09-13 20:43:14,115871.5,12.67011,115871.51,4.16437
211,2025-09-13 20:43:14,115871.5,12.67011,115871.51,4.16782
212,2025-09-13 20:43:14,115871.5,12.67011,115871.51,4.17127
213,2025-09-13 20:43:14,115871.5,12.67011,115871.51,4.67757
214,2025-09-13 20:43:14,115871.5,12.67011,115871.51,4.17127
215,2025-09-13 20:43:14,115871.5,12.67172,115871.51,4.17127
216,2025-09-13 20:43:14,115871.5,12.67167,115871.51,4.17127
217,2025-09-13 20:43:14,115871.5,12.67167,115871.51,4.67757
218,2025-09-13 20:43:14,115871.5,12.67167,115871.51,4.67707
219,2025-09-13 20:43:15,115871.5,12.58537,115871.51,4.67707
220,2025-09-13 20:43:15,115871.5,12.58537,115871.51,4.67683
221,2025-09-13 20:43:15,115871.5,12.58537,115871.51,4.67735
222,2025-09-13 20:43:15,115871.5,12.58542,115871.51,4.67735
223,2025-09-13 20:43:15,115871.5,12.58547,115871.51,4.67735
224,2025-09-13 20:43:15,115871.5,12.58542,115871.51,4.67735
225,2025-09-13 20:43:15,115871.5,12.58537,115871.51,4.67735
226,2025-09-13 20:43:15,115871.5,12.58532,115871.51,4.67735
227,2025-09-13 20:43:15,115871.5,12.58537,115871.51,4.67735
228,2025-09-13 20:43:15,115871.5,12.58532,115871.51,4.67735
229,2025-09-13 20:43:15,115871.5,12.58537,115871.51,4.67735
230,2025-09-13 20:43:15,115871.5,12.58537,115871.51,4.6774
231,2025-09-13 20:43:15,115871.5,12.58537,115871.51,4.1711
232,2025-09-13 20:43:15,115871.5,12.58537,115871.51,4.6774
233,2025-09-13 20:43:15,115871.5,12.58542,115871.51,4.6774
234,2025-09-13 20:43:15,115871.5,12.58547,115871.51,4.6774
235,2025-09-13 20:43:15,115871.5,12.58547,115871.51,4.67745
236,2025-09-13 20:43:15,115871.5,12.58547,115871.51,4.67727
237,2025-09-13 20:43:15,115871.5,12.58547,115871.51,4.17097
238,2025-09-13 20:43:15,115871.5,12.58547,115871.51,4.67727
239,2025-09-13 20:43:15,115871.5,12.58552,115871.51,4.67727
240,2025-09-13 20:43:15,115871.5,12.58547,115871.51,4.67727
241,2025-09-13 20:43:15,115871.5,12.58547,115871.51,4.17097
242,2025-09-13 20:43:15,115871.5,12.58573,115871.51,4.17097
243,2025-09-13 20:43:15,115871.5,12.58573,115871.51,4.13995
244,2025-09-13 20:43:15,115871.5,12.58573,115871.51,4.17094
245,2025-09-13 20:43:15,115871.5,12.58573,115871.51,4.1708
246,2025-09-13 20:43:15,115871.5,12.67203,115871.51,4.1708
247,2025-09-13 20:43:15,115871.5,12.67203,115871.51,4.6771
248,2025-09-13 20:43:15,115871.5,12.67203,115871.51,4.1708
249,2025-09-13 20:43:15,115871.5,12.67203,115871.51,4.6771
250,2025-09-13 20:43:15,115871.5,12.58573,115871.51,4.6771
251,2025-09-13 20:43:16,115871.5,12.58573,115871.51,4.1708
252,2025-09-13 20:43:16,115871.5,12.58573,115871.51,4.6771
253,2025-09-13 20:43:16,115871.5,12.58573,115871.51,4.6735
254,2025-09-13 20:43:16,115871.5,12.58573,115871.51,4.1672
255,2025-09-13 20:43:16,115871.5,12.58573,115871.51,4.6735
256,2025-09-13 20:43:16,115871.5,12.58573,115871.51,4.1672
257,2025-09-13 20:43:16,115871.5,12.67203,115871.51,4.1672
258,2025-09-13 20:43:16,115871.5,12.67203,115871.51,4.16668
259,2025-09-13 20:43:16,115871.5,12.67203,115871.51,4.16715
260,2025-09-13 20:43:16,115871.5,12.67203,115871.51,4.1672
261,2025-09-13 20:43:16,115871.5,12.66854,115871.51,4.1672
262,2025-09-13 20:43:16,115871.5,12.67204,115871.51,4.1672
263,2025-09-13 20:43:17,115871.5,12.67209,115871.51,4.1672
264,2025-09-13 20:43:17,115871.5,12.67204,115871.51,4.1672
265,2025-09-13 20:43:17,115871.5,12.68499,115871.51,4.1672
266,2025-09-13 20:43:17,115871.5,12.68499,115871.51,4.538
267,2025-09-13 20:43:17,115871.5,12.68499,115871.51,4.1672
268,2025-09-13 20:43:17,115871.5,12.68499,115871.51,4.538
269,2025-09-13 20:43:17,115871.5,12.68499,115871.51,5.0443
270,2025-09-13 20:43:17,115871.5,12.68499,115871.51,4.6735
271,2025-09-13 20:43:17,115871.5,12.68499,115871.51,4.1672
272,2025-09-13 20:43:17,115871.5,12.68499,115871.51,4.16548
273,2025-09-13 20:43:17,115871.5,12.6849,115871.51,4.16548
274,2025-09-13 20:43:17,115871.5,12.6849,115871.51,4.16543
275,2025-09-13 20:43:17,115871.5,12.6849,115871.51,4.16538
276,2025-09-13 20:43:17,115871.5,12.6849,115871.51,4.16533
277,2025-09-13 20:43:17,115871.5,12.6849,115871.51,4.67163
278,2025-09-13 20:43:17,115871.5,12.6849,115871.51,4.67507
279,2025-09-13 20:43:17,115871.5,12.6849,115871.51,4.16877
280,2025-09-13 20:43:17,115871.5,12.6849,115871.51,4.67507
281,2025-09-13 20:43:17,115871.5,12.6849,115871.51,4.64408
282,2025-09-13 20:43:17,115871.5,12.6849,115871.51,4.676
283,2025-09-13 20:43:18,115871.5,12.68485,115871.51,4.676
284,2025-09-13 20:43:18,115871.5,12.68485,115871.51,4.67553
285,2025-09-13 20:43:18,115871.5,12.68485,115871.51,4.67602
286,2025-09-13 20:43:18,115871.5,12.6849,115871.51,4.67602
287,2025-09-13 20:43:18,115871.5,12.68495,115871.51,4.67602
288,2025-09-13 20:43:18,115871.5,12.59865,115871.51,4.67602
289,2025-09-13 20:43:18,115871.5,12.5986,115871.51,4.67602
290,2025-09-13 20:43:18,115871.5,12.59855,115871.51,4.67602
291,2025-09-13 20:43:18,115871.5,12.5986,115871.51,4.67602
292,2025-09-13 20:43:18,115871.5,12.59699,115871.51,4.67602
293,2025-09-13 20:43:18,115871.5,12.59679,115871.51,4.67602
294,2025-09-13 20:43:18,115871.5,12.59668,115871.51,4.67602
295,2025-09-13 20:43:19,115871.5,12.68298,115871.51,4.67602
296,2025-09-13 20:43:19,115871.5,12.68298,115871.51,4.6441
297,2025-09-13 20:43:19,115871.5,12.68298,115871.51,4.67603
298,2025-09-13 20:43:19,115871.5,12.68298,115871.51,4.65878
299,2025-09-13 20:43:19,115871.5,12.68298,115871.51,4.15248
300,2025-09-13 20:43:19,115871.5,12.68298,115871.51,4.05916
301,2025-09-13 20:43:19,115871.5,12.68293,115871.51,4.05916
302,2025-09-13 20:43:19,115871.5,12.68293,115871.51,4.49069
303,2025-09-13 20:43:19,115871.5,12.68293,115871.51,4.99699
304,2025-09-13 20:43:19,115871.5,12.59663,115871.51,4.99699
305,2025-09-13 20:43:19,115871.5,12.59668,115871.51,4.99699
306,2025-09-13 20:43:19,115871.5,12.59663,115871.51,4.99699
307,2025-09-13 20:43:19,115871.5,12.59658,115871.51,4.99699
308,2025-09-13 20:43:19,115871.5,12.59658,115871.51,5.36779
309,2025-09-13 20:43:19,115871.5,12.59658,115871.51,4.99699
310,2025-09-13 20:43:19,115871.5,12.59658,115871.51,5.36779
311,2025-09-13 20:43:19,115871.5,12.59658,115871.51,4.99699
312,2025-09-13 20:43:19,115871.5,12.59658,115871.51,5.36779
313,2025-09-13 20:43:19,115871.5,12.59658,115871.51,4.99699
314,2025-09-13 20:43:19,115871.5,12.59658,115871.51,5.36779
315,2025-09-13 20:43:19,115871.5,12.59658,115871.51,4.99699
316,2025-09-13 20:43:19,115871.5,12.59658,115871.51,5.36779
317,2025-09-13 20:43:19,115871.5,12.59658,115871.51,4.99699
318,2025-09-13 20:43:19,115871.5,12.59658,115871.51,5.36779
319,2025-09-13 20:43:19,115871.5,12.59658,115871.51,4.99699
320,2025-09-13 20:43:19,115871.5,12.59658,115871.51,5.36779
321,2025-09-13 20:43:19,115871.5,12.59658,115871.51,4.99699
322,2025-09-13 20:43:19,115871.5,12.59658,115871.51,5.36779
323,2025-09-13 20:43:19,115871.5,12.59658,115871.51,4.99699
324,2025-09-13 20:43:19,115871.5,12.59658,115871.51,5.36779
325,2025-09-13 20:43:19,115871.5,12.59658,115871.51,4.99699
326,2025-09-13 20:43:19,115871.5,12.59658,115871.51,5.36779
327,2025-09-13 20:43:19,115871.5,12.59658,115871.51,4.99699
328,2025-09-13 20:43:19,115871.5,12.59663,115871.51,4.99699
329,2025-09-13 20:43:19,115871.5,12.59668,115871.51,4.99699
330,2025-09-13 20:43:19,115871.5,12.59668,115871.51,4.91236
331,2025-09-13 20:43:19,115871.5,12.59668,115871.51,4.40606
332,2025-09-13 20:43:19,115871.5,12.59668,115871.51,4.91236
333,2025-09-13 20:43:19,115871.5,12.59668,115871.51,5.28316
334,2025-09-13 20:43:19,115871.5,12.59668,115871.51,4.91236
335,2025-09-13 20:43:19,115871.5,12.59668,115871.51,4.90892
336,2025-09-13 20:43:19,115871.5,12.59318,115871.51,4.90892
337,2025-09-13 20:43:19,115871.5,12.59318,115871.51,5.27972
338,2025-09-13 20:43:19,115871.5,12.59318,115871.51,4.90892
339,2025-09-13 20:43:19,115871.5,12.59318,115871.51,5.27972
340,2025-09-13 20:43:19,115871.5,12.59318,115871.51,4.90892
341,2025-09-13 20:43:19,115871.5,12.59337,115871.51,4.90892
342,2025-09-13 20:43:19,115871.5,12.59677,115871.51,4.90892
343,2025-09-13 20:43:19,115871.5,12.59677,115871.51,5.27972
344,2025-09-13 20:43:19,115871.5,12.59677,115871.51,5.27923
345,2025-09-13 20:43:19,115871.5,12.59677,115871.51,4.90843
346,2025-09-13 20:43:19,115871.5,12.59677,115871.51,4.90898
347,2025-09-13 20:43:20,115871.5,12.59677,115871.51,5.27978
348,2025-09-13 20:43:20,115871.5,12.59677,115871.51,4.90898
349,2025-09-13 20:43:20,115871.5,12.59677,115871.51,5.27978
350,2025-09-13 20:43:20,115871.5,12.59677,115871.51,4.90898
351,2025-09-13 20:43:20,115871.5,12.59677,115871.51,5.27978
352,2025-09-13 20:43:20,115871.5,12.59677,115871.51,4.90898
353,2025-09-13 20:43:20,115871.5,12.59677,115871.51,5.27978
354,2025-09-13 20:43:20,115871.5,12.59677,115871.51,4.90898
355,2025-09-13 20:43:20,115871.5,12.59677,115871.51,5.27978
356,2025-09-13 20:43:20,115871.5,12.59677,115871.51,4.90898
357,2025-09-13 20:43:20,115871.5,12.59677,115871.51,5.00204
358,2025-09-13 20:43:20,115871.5,12.59677,115871.51,5.00209
359,2025-09-13 20:43:20,115871.5,12.59677,115871.51,5.00214
360,2025-09-13 20:43:20,115871.5,12.59677,115871.51,5.37294
361,2025-09-13 20:43:20,115871.5,12.59677,115871.51,5.00214
362,2025-09-13 20:43:20,115871.5,12.59677,115871.51,5.37294
363,2025-09-13 20:43:20,115871.5,12.59677,115871.51,5.00214
364,2025-09-13 20:43:20,115871.5,12.59677,115871.51,5.37294
365,2025-09-13 20:43:20,115871.5,12.59677,115871.51,5.00214
366,2025-09-13 20:43:20,115871.5,12.59677,115871.51,4.49584
367,2025-09-13 20:43:20,115871.5,12.59677,115871.51,5.00214
368,2025-09-13 20:43:20,115871.5,12.59677,115871.51,5.37294
369,2025-09-13 20:43:20,115871.5,12.59677,115871.51,5.00214
370,2025-09-13 20:43:20,115871.5,12.59677,115871.51,5.37294
371,2025-09-13 20:43:20,115871.5,12.59677,115871.51,4.86664
372,2025-09-13 20:43:20,115871.5,12.59677,115871.51,4.49584
373,2025-09-13 20:43:20,115871.5,12.59677,115871.51,4.46391
374,2025-09-13 20:43:20,115871.5,12.59677,115871.51,4.49585
375,2025-09-13 20:43:20,115871.5,12.59677,115871.51,5.00215
376,2025-09-13 20:43:20,115871.5,12.59677,115871.51,4.49585
377,2025-09-13 20:43:20,115871.5,12.59677,115871.51,5.00215
378,2025-09-13 20:43:20,115871.5,12.59677,115871.51,4.49585
379,2025-09-13 20:43:20,115871.5,12.59665,115871.51,4.49585
380,2025-09-13 20:43:20,115871.5,12.59665,115871.51,5.00215
381,2025-09-13 20:43:20,115871.5,12.59665,115871.51,5.0021
382,2025-09-13 20:43:20,115871.5,12.59665,115871.51,5.3729
383,2025-09-13 20:43:20,115871.5,12.59665,115871.51,4.8666
384,2025-09-13 20:43:20,115871.5,12.59665,115871.51,4.8665
385,2025-09-13 20:43:20,115871.5,12.59665,115871.51,4.4957
386,2025-09-13 20:43:20,115871.5,12.59665,115871.51,4.8665
387,2025-09-13 20:43:20,115871.5,12.59665,115871.51,5.3728
388,2025-09-13 20:43:20,115871.5,12.59325,115871.51,5.3728
389,2025-09-13 20:43:21,115871.5,12.59299,115871.51,5.3728
390,2025-09-13 20:43:21,115871.5,12.5964,115871.51,5.3728
391,2025-09-13 20:43:21,115871.5,12.1654,115871.51,5.3728
392,2025-09-13 20:43:21,115871.5,12.1654,115871.51,5.37206
393,2025-09-13 20:43:21,115871.5,12.1654,115871.51,5.41206
394,2025-09-13 20:43:21,115871.5,12.16535,115871.51,5.41206
395,2025-09-13 20:43:21,115871.5,12.1654,115871.51,5.41206
396,2025-09-13 20:43:21,115871.5,12.16535,115871.51,5.41206
397,2025-09-13 20:43:21,115871.5,12.1654,115871.51,5.41206
398,2025-09-13 20:43:21,115871.5,12.1654,115871.51,5.04126
